Date,Province_name,Confirmed
2020/3/2,British Virgin Islands,0
2020/3/3,British Virgin Islands,0
2020/3/4,British Virgin Islands,0
2020/3/5,British Virgin Islands,0
2020/3/6,British Virgin Islands,0
2020/3/7,British Virgin Islands,0
2020/3/8,British Virgin Islands,0
2020/3/9,British Virgin Islands,0
2020/3/10,British Virgin Islands,0
2020/3/11,British Virgin Islands,0
2020/3/12,British Virgin Islands,0
2020/3/13,British Virgin Islands,0
2020/3/14,British Virgin Islands,0
2020/3/15,British Virgin Islands,0
2020/3/16,British Virgin Islands,0
2020/3/17,British Virgin Islands,0
2020/3/18,British Virgin Islands,0
2020/3/19,British Virgin Islands,0
2020/3/20,British Virgin Islands,0
2020/3/21,British Virgin Islands,0
2020/3/22,British Virgin Islands,0
2020/3/23,British Virgin Islands,0
2020/3/24,British Virgin Islands,0
2020/3/25,British Virgin Islands,0
2020/3/26,British Virgin Islands,0
2020/3/27,British Virgin Islands,0
2020/3/28,British Virgin Islands,2
2020/3/29,British Virgin Islands,2
2020/3/30,British Virgin Islands,2
2020/3/31,British Virgin Islands,3
2020/4/1,British Virgin Islands,3
2020/4/2,British Virgin Islands,3
2020/4/3,British Virgin Islands,3
2020/4/4,British Virgin Islands,3
2020/4/5,British Virgin Islands,3
2020/4/6,British Virgin Islands,3
2020/4/7,British Virgin Islands,3
2020/4/8,British Virgin Islands,3
2020/4/9,British Virgin Islands,3
2020/4/10,British Virgin Islands,3
2020/4/11,British Virgin Islands,3
2020/4/12,British Virgin Islands,3
2020/4/13,British Virgin Islands,3
2020/4/14,British Virgin Islands,3
2020/4/15,British Virgin Islands,3
2020/4/16,British Virgin Islands,3
2020/4/17,British Virgin Islands,4
2020/4/18,British Virgin Islands,4
2020/4/19,British Virgin Islands,4
2020/4/20,British Virgin Islands,5
2020/4/21,British Virgin Islands,5
2020/4/22,British Virgin Islands,5
2020/4/23,British Virgin Islands,5
2020/4/24,British Virgin Islands,5
2020/4/25,British Virgin Islands,6
2020/4/26,British Virgin Islands,6
2020/4/27,British Virgin Islands,6
2020/4/28,British Virgin Islands,6
2020/4/29,British Virgin Islands,6
2020/4/30,British Virgin Islands,6
2020/5/1,British Virgin Islands,6
2020/5/2,British Virgin Islands,6
2020/5/3,British Virgin Islands,6
2020/5/4,British Virgin Islands,6
2020/5/5,British Virgin Islands,6
2020/5/6,British Virgin Islands,7
2020/5/7,British Virgin Islands,7
2020/5/8,British Virgin Islands,7
2020/5/9,British Virgin Islands,7
2020/5/10,British Virgin Islands,7
2020/5/11,British Virgin Islands,7
2020/5/12,British Virgin Islands,7
2020/5/13,British Virgin Islands,7
2020/5/14,British Virgin Islands,7
2020/5/15,British Virgin Islands,8
2020/5/16,British Virgin Islands,8
2020/5/17,British Virgin Islands,8
2020/5/18,British Virgin Islands,8
2020/5/19,British Virgin Islands,8
2020/5/20,British Virgin Islands,8
2020/5/21,British Virgin Islands,8
2020/5/22,British Virgin Islands,8
2020/5/23,British Virgin Islands,8
2020/5/24,British Virgin Islands,8
2020/5/25,British Virgin Islands,8
2020/5/26,British Virgin Islands,8
2020/5/27,British Virgin Islands,8
2020/5/28,British Virgin Islands,8
2020/5/29,British Virgin Islands,8
2020/5/30,British Virgin Islands,8
2020/5/31,British Virgin Islands,8
2020/6/1,British Virgin Islands,8
2020/6/2,British Virgin Islands,8
2020/6/3,British Virgin Islands,8
2020/6/4,British Virgin Islands,8
2020/6/5,British Virgin Islands,8
2020/6/6,British Virgin Islands,8
2020/6/7,British Virgin Islands,8
2020/6/8,British Virgin Islands,8
2020/6/9,British Virgin Islands,8
2020/6/10,British Virgin Islands,8
2020/6/11,British Virgin Islands,8
2020/6/12,British Virgin Islands,8
2020/6/13,British Virgin Islands,8
2020/6/14,British Virgin Islands,8
2020/6/15,British Virgin Islands,8
2020/6/16,British Virgin Islands,8
2020/6/17,British Virgin Islands,8
2020/6/18,British Virgin Islands,8
2020/6/19,British Virgin Islands,8
2020/6/20,British Virgin Islands,8
2020/6/21,British Virgin Islands,8
2020/6/22,British Virgin Islands,8
2020/6/23,British Virgin Islands,8
2020/6/24,British Virgin Islands,8
2020/6/25,British Virgin Islands,8
2020/6/26,British Virgin Islands,8
2020/6/27,British Virgin Islands,8
2020/6/28,British Virgin Islands,8
2020/6/29,British Virgin Islands,8
2020/6/30,British Virgin Islands,8
2020/7/1,British Virgin Islands,8
2020/7/2,British Virgin Islands,8
2020/7/3,British Virgin Islands,8
2020/7/4,British Virgin Islands,8
2020/7/5,British Virgin Islands,8
2020/7/6,British Virgin Islands,8
2020/7/7,British Virgin Islands,8
2020/7/8,British Virgin Islands,8
2020/7/9,British Virgin Islands,8
2020/7/10,British Virgin Islands,8
2020/7/11,British Virgin Islands,8
2020/7/12,British Virgin Islands,8
2020/7/13,British Virgin Islands,8
2020/7/14,British Virgin Islands,8
2020/7/15,British Virgin Islands,8
2020/7/16,British Virgin Islands,8
2020/7/17,British Virgin Islands,8
2020/7/18,British Virgin Islands,8
2020/7/19,British Virgin Islands,8
2020/7/20,British Virgin Islands,8
2020/7/21,British Virgin Islands,8
2020/7/22,British Virgin Islands,8
2020/7/23,British Virgin Islands,8
2020/7/24,British Virgin Islands,8
2020/7/25,British Virgin Islands,8
2020/7/26,British Virgin Islands,8
2020/7/27,British Virgin Islands,8
2020/7/28,British Virgin Islands,8
2020/7/29,British Virgin Islands,8
2020/7/30,British Virgin Islands,8
2020/7/31,British Virgin Islands,8
2020/8/1,British Virgin Islands,8
2020/8/2,British Virgin Islands,8
2020/8/3,British Virgin Islands,8
2020/8/4,British Virgin Islands,8
2020/8/5,British Virgin Islands,9
2020/8/6,British Virgin Islands,9
2020/8/7,British Virgin Islands,9
2020/8/8,British Virgin Islands,9
2020/8/9,British Virgin Islands,9
2020/8/10,British Virgin Islands,9
2020/8/11,British Virgin Islands,9
2020/8/12,British Virgin Islands,9
2020/8/13,British Virgin Islands,9
2020/8/14,British Virgin Islands,9
2020/8/15,British Virgin Islands,9
2020/8/16,British Virgin Islands,9
2020/8/17,British Virgin Islands,9
2020/8/18,British Virgin Islands,11
2020/8/19,British Virgin Islands,11
2020/8/20,British Virgin Islands,11
2020/8/21,British Virgin Islands,21
2020/8/22,British Virgin Islands,21
2020/8/23,British Virgin Islands,21
2020/8/24,British Virgin Islands,21
2020/8/25,British Virgin Islands,26
2020/8/26,British Virgin Islands,26
2020/8/27,British Virgin Islands,26
2020/8/28,British Virgin Islands,35
2020/8/29,British Virgin Islands,35
2020/8/30,British Virgin Islands,47
2020/8/31,British Virgin Islands,47
2020/9/1,British Virgin Islands,47
2020/9/2,British Virgin Islands,47
2020/9/3,British Virgin Islands,47
2020/9/4,British Virgin Islands,63
2020/9/5,British Virgin Islands,63
2020/9/6,British Virgin Islands,63
2020/9/7,British Virgin Islands,63
2020/9/8,British Virgin Islands,63
2020/9/9,British Virgin Islands,63
2020/9/10,British Virgin Islands,63
2020/9/11,British Virgin Islands,63
2020/9/12,British Virgin Islands,66
2020/9/13,British Virgin Islands,66
2020/9/14,British Virgin Islands,66
2020/9/15,British Virgin Islands,66
2020/9/16,British Virgin Islands,66
2020/9/17,British Virgin Islands,69
2020/9/18,British Virgin Islands,69
2020/9/19,British Virgin Islands,69
2020/9/20,British Virgin Islands,69
2020/9/21,British Virgin Islands,69
2020/9/22,British Virgin Islands,69
2020/9/23,British Virgin Islands,69
2020/9/24,British Virgin Islands,71
2020/9/25,British Virgin Islands,71
2020/9/26,British Virgin Islands,71
2020/9/27,British Virgin Islands,71
2020/9/28,British Virgin Islands,71
2020/9/29,British Virgin Islands,71
2020/9/30,British Virgin Islands,71
2020/10/1,British Virgin Islands,71
2020/10/2,British Virgin Islands,71
2020/10/3,British Virgin Islands,71
2020/10/4,British Virgin Islands,71
2020/10/5,British Virgin Islands,71
2020/10/6,British Virgin Islands,71
2020/10/7,British Virgin Islands,71
2020/10/8,British Virgin Islands,71
2020/10/9,British Virgin Islands,71
2020/10/10,British Virgin Islands,71
2020/10/11,British Virgin Islands,71
2020/10/12,British Virgin Islands,71
2020/10/13,British Virgin Islands,71
2020/10/14,British Virgin Islands,71
2020/10/15,British Virgin Islands,71
2020/10/16,British Virgin Islands,71
2020/10/17,British Virgin Islands,71
2020/10/18,British Virgin Islands,71
2020/10/19,British Virgin Islands,71
2020/10/20,British Virgin Islands,71
2020/10/21,British Virgin Islands,71
2020/10/22,British Virgin Islands,71
2020/10/23,British Virgin Islands,71
2020/10/24,British Virgin Islands,71
2020/10/25,British Virgin Islands,71
2020/10/26,British Virgin Islands,71
2020/10/27,British Virgin Islands,71
2020/10/28,British Virgin Islands,71
2020/10/29,British Virgin Islands,71
2020/10/30,British Virgin Islands,71
2020/10/31,British Virgin Islands,71
2020/11/1,British Virgin Islands,71
2020/11/2,British Virgin Islands,71
2020/11/3,British Virgin Islands,71
2020/11/4,British Virgin Islands,71
2020/11/5,British Virgin Islands,71
2020/11/6,British Virgin Islands,71
2020/11/7,British Virgin Islands,71
2020/11/8,British Virgin Islands,71
2020/11/9,British Virgin Islands,71
2020/11/10,British Virgin Islands,71
2020/11/11,British Virgin Islands,71
2020/11/12,British Virgin Islands,71
2020/11/13,British Virgin Islands,71
2020/11/14,British Virgin Islands,71
2020/11/15,British Virgin Islands,71
2020/11/16,British Virgin Islands,71
2020/11/17,British Virgin Islands,71
2020/11/18,British Virgin Islands,71
2020/11/19,British Virgin Islands,71
2020/11/20,British Virgin Islands,71
2020/11/21,British Virgin Islands,71
2020/11/22,British Virgin Islands,71
2020/11/23,British Virgin Islands,71
2020/11/24,British Virgin Islands,71
2020/11/25,British Virgin Islands,71
2020/11/26,British Virgin Islands,71
2020/11/27,British Virgin Islands,71
2020/11/28,British Virgin Islands,71
2020/11/29,British Virgin Islands,71
2020/11/30,British Virgin Islands,71
2020/12/1,British Virgin Islands,72
2020/12/2,British Virgin Islands,72
2020/12/3,British Virgin Islands,72
2020/12/4,British Virgin Islands,72
2020/12/5,British Virgin Islands,72
2020/12/6,British Virgin Islands,72
2020/12/7,British Virgin Islands,72
2020/12/8,British Virgin Islands,72
2020/12/9,British Virgin Islands,72
2020/12/10,British Virgin Islands,75
2020/12/11,British Virgin Islands,76
2020/12/12,British Virgin Islands,76
2020/12/13,British Virgin Islands,76
2020/12/14,British Virgin Islands,76
2020/12/15,British Virgin Islands,76
2020/12/16,British Virgin Islands,76
2020/12/17,British Virgin Islands,80
2020/12/18,British Virgin Islands,80
2020/12/19,British Virgin Islands,86
2020/12/20,British Virgin Islands,86
2020/12/21,British Virgin Islands,86
2020/12/22,British Virgin Islands,86
2020/12/23,British Virgin Islands,86
2020/12/24,British Virgin Islands,86
2020/12/25,British Virgin Islands,86
2020/12/26,British Virgin Islands,86
2020/12/27,British Virgin Islands,86
2020/12/28,British Virgin Islands,86
2020/12/29,British Virgin Islands,86
2020/1/22,Cayman Islands,0
2020/1/23,Cayman Islands,0
2020/1/24,Cayman Islands,0
2020/1/25,Cayman Islands,0
2020/1/26,Cayman Islands,0
2020/1/27,Cayman Islands,0
2020/1/28,Cayman Islands,0
2020/1/29,Cayman Islands,0
2020/1/30,Cayman Islands,0
2020/1/31,Cayman Islands,0
2020/2/1,Cayman Islands,0
2020/2/2,Cayman Islands,0
2020/2/3,Cayman Islands,0
2020/2/4,Cayman Islands,0
2020/2/5,Cayman Islands,0
2020/2/6,Cayman Islands,0
2020/2/7,Cayman Islands,0
2020/2/8,Cayman Islands,0
2020/2/9,Cayman Islands,0
2020/2/10,Cayman Islands,0
2020/2/11,Cayman Islands,0
2020/2/12,Cayman Islands,0
2020/2/13,Cayman Islands,0
2020/2/14,Cayman Islands,0
2020/2/15,Cayman Islands,0
2020/2/16,Cayman Islands,0
2020/2/17,Cayman Islands,0
2020/2/18,Cayman Islands,0
2020/2/19,Cayman Islands,0
2020/2/20,Cayman Islands,0
2020/2/21,Cayman Islands,0
2020/2/22,Cayman Islands,0
2020/2/23,Cayman Islands,0
2020/2/24,Cayman Islands,0
2020/2/25,Cayman Islands,0
2020/2/26,Cayman Islands,0
2020/2/27,Cayman Islands,0
2020/2/28,Cayman Islands,0
2020/2/29,Cayman Islands,0
2020/3/1,Cayman Islands,0
2020/3/2,Cayman Islands,0
2020/3/3,Cayman Islands,0
2020/3/4,Cayman Islands,0
2020/3/5,Cayman Islands,0
2020/3/6,Cayman Islands,0
2020/3/7,Cayman Islands,0
2020/3/8,Cayman Islands,0
2020/3/9,Cayman Islands,0
2020/3/10,Cayman Islands,0
2020/3/11,Cayman Islands,0
2020/3/12,Cayman Islands,0
2020/3/13,Cayman Islands,1
2020/3/14,Cayman Islands,1
2020/3/15,Cayman Islands,1
2020/3/16,Cayman Islands,1
2020/3/17,Cayman Islands,1
2020/3/18,Cayman Islands,1
2020/3/19,Cayman Islands,3
2020/3/20,Cayman Islands,3
2020/3/21,Cayman Islands,3
2020/3/22,Cayman Islands,3
2020/3/23,Cayman Islands,5
2020/3/24,Cayman Islands,6
2020/3/25,Cayman Islands,8
2020/3/26,Cayman Islands,8
2020/3/27,Cayman Islands,8
2020/3/28,Cayman Islands,8
2020/3/29,Cayman Islands,8
2020/3/30,Cayman Islands,12
2020/3/31,Cayman Islands,14
2020/4/1,Cayman Islands,22
2020/4/2,Cayman Islands,28
2020/4/3,Cayman Islands,28
2020/4/4,Cayman Islands,35
2020/4/5,Cayman Islands,35
2020/4/6,Cayman Islands,39
2020/4/7,Cayman Islands,45
2020/4/8,Cayman Islands,45
2020/4/9,Cayman Islands,45
2020/4/10,Cayman Islands,45
2020/4/11,Cayman Islands,45
2020/4/12,Cayman Islands,53
2020/4/13,Cayman Islands,53
2020/4/14,Cayman Islands,54
2020/4/15,Cayman Islands,54
2020/4/16,Cayman Islands,60
2020/4/17,Cayman Islands,61
2020/4/18,Cayman Islands,61
2020/4/19,Cayman Islands,61
2020/4/20,Cayman Islands,66
2020/4/21,Cayman Islands,66
2020/4/22,Cayman Islands,66
2020/4/23,Cayman Islands,66
2020/4/24,Cayman Islands,70
2020/4/25,Cayman Islands,70
2020/4/26,Cayman Islands,70
2020/4/27,Cayman Islands,70
2020/4/28,Cayman Islands,70
2020/4/29,Cayman Islands,73
2020/4/30,Cayman Islands,73
2020/5/1,Cayman Islands,74
2020/5/2,Cayman Islands,74
2020/5/3,Cayman Islands,74
2020/5/4,Cayman Islands,75
2020/5/5,Cayman Islands,78
2020/5/6,Cayman Islands,78
2020/5/7,Cayman Islands,80
2020/5/8,Cayman Islands,81
2020/5/9,Cayman Islands,81
2020/5/10,Cayman Islands,81
2020/5/11,Cayman Islands,84
2020/5/12,Cayman Islands,85
2020/5/13,Cayman Islands,86
2020/5/14,Cayman Islands,93
2020/5/15,Cayman Islands,94
2020/5/16,Cayman Islands,94
2020/5/17,Cayman Islands,94
2020/5/18,Cayman Islands,94
2020/5/19,Cayman Islands,111
2020/5/20,Cayman Islands,111
2020/5/21,Cayman Islands,121
2020/5/22,Cayman Islands,129
2020/5/23,Cayman Islands,129
2020/5/24,Cayman Islands,129
2020/5/25,Cayman Islands,134
2020/5/26,Cayman Islands,137
2020/5/27,Cayman Islands,140
2020/5/28,Cayman Islands,140
2020/5/29,Cayman Islands,141
2020/5/30,Cayman Islands,141
2020/5/31,Cayman Islands,141
2020/6/1,Cayman Islands,150
2020/6/2,Cayman Islands,151
2020/6/3,Cayman Islands,156
2020/6/4,Cayman Islands,160
2020/6/5,Cayman Islands,164
2020/6/6,Cayman Islands,164
2020/6/7,Cayman Islands,164
2020/6/8,Cayman Islands,171
2020/6/9,Cayman Islands,176
2020/6/10,Cayman Islands,180
2020/6/11,Cayman Islands,186
2020/6/12,Cayman Islands,187
2020/6/13,Cayman Islands,187
2020/6/14,Cayman Islands,187
2020/6/15,Cayman Islands,187
2020/6/16,Cayman Islands,193
2020/6/17,Cayman Islands,193
2020/6/18,Cayman Islands,193
2020/6/19,Cayman Islands,195
2020/6/20,Cayman Islands,195
2020/6/21,Cayman Islands,195
2020/6/22,Cayman Islands,195
2020/6/23,Cayman Islands,195
2020/6/24,Cayman Islands,196
2020/6/25,Cayman Islands,196
2020/6/26,Cayman Islands,196
2020/6/27,Cayman Islands,196
2020/6/28,Cayman Islands,196
2020/6/29,Cayman Islands,199
2020/6/30,Cayman Islands,200
2020/7/1,Cayman Islands,201
2020/7/2,Cayman Islands,201
2020/7/3,Cayman Islands,201
2020/7/4,Cayman Islands,201
2020/7/5,Cayman Islands,201
2020/7/6,Cayman Islands,201
2020/7/7,Cayman Islands,201
2020/7/8,Cayman Islands,201
2020/7/9,Cayman Islands,201
2020/7/10,Cayman Islands,201
2020/7/11,Cayman Islands,201
2020/7/12,Cayman Islands,201
2020/7/13,Cayman Islands,203
2020/7/14,Cayman Islands,203
2020/7/15,Cayman Islands,203
2020/7/16,Cayman Islands,203
2020/7/17,Cayman Islands,203
2020/7/18,Cayman Islands,203
2020/7/19,Cayman Islands,203
2020/7/20,Cayman Islands,203
2020/7/21,Cayman Islands,203
2020/7/22,Cayman Islands,203
2020/7/23,Cayman Islands,203
2020/7/24,Cayman Islands,203
2020/7/25,Cayman Islands,203
2020/7/26,Cayman Islands,203
2020/7/27,Cayman Islands,203
2020/7/28,Cayman Islands,203
2020/7/29,Cayman Islands,203
2020/7/30,Cayman Islands,203
2020/7/31,Cayman Islands,203
2020/8/1,Cayman Islands,203
2020/8/2,Cayman Islands,203
2020/8/3,Cayman Islands,203
2020/8/4,Cayman Islands,203
2020/8/5,Cayman Islands,203
2020/8/6,Cayman Islands,203
2020/8/7,Cayman Islands,203
2020/8/8,Cayman Islands,203
2020/8/9,Cayman Islands,203
2020/8/10,Cayman Islands,203
2020/8/11,Cayman Islands,203
2020/8/12,Cayman Islands,203
2020/8/13,Cayman Islands,203
2020/8/14,Cayman Islands,203
2020/8/15,Cayman Islands,203
2020/8/16,Cayman Islands,203
2020/8/17,Cayman Islands,203
2020/8/18,Cayman Islands,203
2020/8/19,Cayman Islands,205
2020/8/20,Cayman Islands,205
2020/8/21,Cayman Islands,205
2020/8/22,Cayman Islands,205
2020/8/23,Cayman Islands,205
2020/8/24,Cayman Islands,205
2020/8/25,Cayman Islands,205
2020/8/26,Cayman Islands,205
2020/8/27,Cayman Islands,205
2020/8/28,Cayman Islands,205
2020/8/29,Cayman Islands,205
2020/8/30,Cayman Islands,205
2020/8/31,Cayman Islands,205
2020/9/1,Cayman Islands,205
2020/9/2,Cayman Islands,205
2020/9/3,Cayman Islands,205
2020/9/4,Cayman Islands,205
2020/9/5,Cayman Islands,205
2020/9/6,Cayman Islands,205
2020/9/7,Cayman Islands,205
2020/9/8,Cayman Islands,205
2020/9/9,Cayman Islands,207
2020/9/10,Cayman Islands,208
2020/9/11,Cayman Islands,208
2020/9/12,Cayman Islands,208
2020/9/13,Cayman Islands,208
2020/9/14,Cayman Islands,208
2020/9/15,Cayman Islands,208
2020/9/16,Cayman Islands,208
2020/9/17,Cayman Islands,208
2020/9/18,Cayman Islands,208
2020/9/19,Cayman Islands,208
2020/9/20,Cayman Islands,208
2020/9/21,Cayman Islands,209
2020/9/22,Cayman Islands,210
2020/9/23,Cayman Islands,210
2020/9/24,Cayman Islands,210
2020/9/25,Cayman Islands,210
2020/9/26,Cayman Islands,210
2020/9/27,Cayman Islands,210
2020/9/28,Cayman Islands,211
2020/9/29,Cayman Islands,211
2020/9/30,Cayman Islands,211
2020/10/1,Cayman Islands,211
2020/10/2,Cayman Islands,213
2020/10/3,Cayman Islands,213
2020/10/4,Cayman Islands,213
2020/10/5,Cayman Islands,213
2020/10/6,Cayman Islands,213
2020/10/7,Cayman Islands,213
2020/10/8,Cayman Islands,214
2020/10/9,Cayman Islands,220
2020/10/10,Cayman Islands,221
2020/10/11,Cayman Islands,221
2020/10/12,Cayman Islands,221
2020/10/13,Cayman Islands,221
2020/10/14,Cayman Islands,225
2020/10/15,Cayman Islands,225
2020/10/16,Cayman Islands,233
2020/10/17,Cayman Islands,233
2020/10/18,Cayman Islands,233
2020/10/19,Cayman Islands,235
2020/10/20,Cayman Islands,235
2020/10/21,Cayman Islands,235
2020/10/22,Cayman Islands,236
2020/10/23,Cayman Islands,239
2020/10/24,Cayman Islands,239
2020/10/25,Cayman Islands,239
2020/10/26,Cayman Islands,239
2020/10/27,Cayman Islands,239
2020/10/28,Cayman Islands,239
2020/10/29,Cayman Islands,239
2020/10/30,Cayman Islands,240
2020/10/31,Cayman Islands,240
2020/11/1,Cayman Islands,240
2020/11/2,Cayman Islands,240
2020/11/3,Cayman Islands,242
2020/11/4,Cayman Islands,242
2020/11/5,Cayman Islands,244
2020/11/6,Cayman Islands,245
2020/11/7,Cayman Islands,250
2020/11/8,Cayman Islands,250
2020/11/9,Cayman Islands,250
2020/11/10,Cayman Islands,253
2020/11/11,Cayman Islands,253
2020/11/12,Cayman Islands,253
2020/11/13,Cayman Islands,253
2020/11/14,Cayman Islands,254
2020/11/15,Cayman Islands,254
2020/11/16,Cayman Islands,257
2020/11/17,Cayman Islands,257
2020/11/18,Cayman Islands,258
2020/11/19,Cayman Islands,258
2020/11/20,Cayman Islands,259
2020/11/21,Cayman Islands,261
2020/11/22,Cayman Islands,261
2020/11/23,Cayman Islands,265
2020/11/24,Cayman Islands,266
2020/11/25,Cayman Islands,269
2020/11/26,Cayman Islands,269
2020/11/27,Cayman Islands,269
2020/11/28,Cayman Islands,274
2020/11/29,Cayman Islands,274
2020/11/30,Cayman Islands,274
2020/12/1,Cayman Islands,285
2020/12/2,Cayman Islands,285
2020/12/3,Cayman Islands,288
2020/12/4,Cayman Islands,288
2020/12/5,Cayman Islands,288
2020/12/6,Cayman Islands,288
2020/12/7,Cayman Islands,290
2020/12/8,Cayman Islands,291
2020/12/9,Cayman Islands,292
2020/12/10,Cayman Islands,298
2020/12/11,Cayman Islands,298
2020/12/12,Cayman Islands,298
2020/12/13,Cayman Islands,298
2020/12/14,Cayman Islands,298
2020/12/15,Cayman Islands,302
2020/12/16,Cayman Islands,308
2020/12/17,Cayman Islands,310
2020/12/18,Cayman Islands,311
2020/12/19,Cayman Islands,311
2020/12/20,Cayman Islands,311
2020/12/21,Cayman Islands,316
2020/12/22,Cayman Islands,316
2020/12/23,Cayman Islands,317
2020/12/24,Cayman Islands,318
2020/12/25,Cayman Islands,318
2020/12/26,Cayman Islands,318
2020/12/27,Cayman Islands,318
2020/12/28,Cayman Islands,318
2020/12/29,Cayman Islands,326
2020/1/22,Channel Islands,0
2020/1/23,Channel Islands,0
2020/1/24,Channel Islands,0
2020/1/25,Channel Islands,0
2020/1/26,Channel Islands,0
2020/1/27,Channel Islands,0
2020/1/28,Channel Islands,0
2020/1/29,Channel Islands,0
2020/1/30,Channel Islands,0
2020/1/31,Channel Islands,0
2020/2/1,Channel Islands,0
2020/2/2,Channel Islands,0
2020/2/3,Channel Islands,0
2020/2/4,Channel Islands,0
2020/2/5,Channel Islands,0
2020/2/6,Channel Islands,0
2020/2/7,Channel Islands,0
2020/2/8,Channel Islands,0
2020/2/9,Channel Islands,0
2020/2/10,Channel Islands,0
2020/2/11,Channel Islands,0
2020/2/12,Channel Islands,0
2020/2/13,Channel Islands,0
2020/2/14,Channel Islands,0
2020/2/15,Channel Islands,0
2020/2/16,Channel Islands,0
2020/2/17,Channel Islands,0
2020/2/18,Channel Islands,0
2020/2/19,Channel Islands,0
2020/2/20,Channel Islands,0
2020/2/21,Channel Islands,0
2020/2/22,Channel Islands,0
2020/2/23,Channel Islands,0
2020/2/24,Channel Islands,0
2020/2/25,Channel Islands,0
2020/2/26,Channel Islands,0
2020/2/27,Channel Islands,0
2020/2/28,Channel Islands,0
2020/2/29,Channel Islands,0
2020/3/1,Channel Islands,0
2020/3/2,Channel Islands,0
2020/3/3,Channel Islands,0
2020/3/4,Channel Islands,0
2020/3/5,Channel Islands,0
2020/3/6,Channel Islands,0
2020/3/7,Channel Islands,0
2020/3/8,Channel Islands,0
2020/3/9,Channel Islands,0
2020/3/10,Channel Islands,1
2020/3/11,Channel Islands,2
2020/3/12,Channel Islands,2
2020/3/13,Channel Islands,2
2020/3/14,Channel Islands,2
2020/3/15,Channel Islands,3
2020/3/16,Channel Islands,6
2020/3/17,Channel Islands,6
2020/3/18,Channel Islands,6
2020/3/19,Channel Islands,11
2020/3/20,Channel Islands,14
2020/3/21,Channel Islands,32
2020/3/22,Channel Islands,32
2020/3/23,Channel Islands,36
2020/3/24,Channel Islands,36
2020/3/25,Channel Islands,46
2020/3/26,Channel Islands,66
2020/3/27,Channel Islands,88
2020/3/28,Channel Islands,97
2020/3/29,Channel Islands,108
2020/3/30,Channel Islands,141
2020/3/31,Channel Islands,141
2020/4/1,Channel Islands,172
2020/4/2,Channel Islands,193
2020/4/3,Channel Islands,232
2020/4/4,Channel Islands,262
2020/4/5,Channel Islands,309
2020/4/6,Channel Islands,323
2020/4/7,Channel Islands,335
2020/4/8,Channel Islands,351
